"GRID_NO","LATITUDE","LONGITUDE","ALTITUDE","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
66055,41.60631,-6.37829,765,1058.35,1050.27,1092.36,1093,1004.07,1017.28,1090.18,1053.74,1040.16,978.66,1103.61,1126,1097.46,1074.08,981.7,1068.14,1103.2,996.03,941.06,964.81,968.22,989.64,1046.54,1055.88,1067.19,1073.68,1174.62,1124.21,1078.29,1069.9,1176.45,1110.19,1116.56,1132.58,1044.64,1049.71,1063.96,1052.1,1183.71
68054,41.99644,-6.79444,916,974.14,966.69,971.31,974.99,898.39,913.85,949.26,986.02,1008.85,931.03,1048.73,1092.1,1068.17,1061.42,953.32,1074.56,1099.33,957.19,911.33,943.25,942.9,967.65,1007.95,985.16,1018.27,1010.26,1114.16,1074.83,985.19,1018.8,1111.69,1033.68,1119.05,1039.79,1022.7,992.32,1031.63,972.47,1153.24
60044,39.66527,-9.03981,82,1045.89,1094.66,1129.1,1111.27,1043.86,1068.26,1094.76,1042.58,1067.78,1039.51,1135.57,1114.98,1156.33,1020.14,1070.14,1128.72,1213.99,1047.74,991.97,980.54,997.73,1020.73,1056.33,999.42,1073.46,1040.45,1118.81,1004.29,976.75,980.24,1005.25,1051.7,1048.57,1040.22,1061.76,994.99,1017.04,1069.17,1128.08
59046,39.60391,-8.54084,125,1035.7,1098.56,1117.78,1122.53,1046.67,1071.11,1090.6,1056.33,1087.23,1050.57,1124.11,1136.76,1193.86,1140.89,1096.51,1129.98,1214.37,1122.43,1093.1,1091.12,1119.48,1097.47,1161.12,1127.71,1205.48,1245.3,1293.78,1198.63,1203.12,1192.2,1260.93,1281.84,1215.86,1203.09,1290.5,1098.85,1175.21,1267.77,1365.85
59048,39.71197,-7.97312,298,1140.59,1194.96,1248.04,1195.13,1143.5,1128.43,1202.47,1154.66,1173.61,1112.57,1254.91,1220.18,1253.3,1340.35,1121.2,1167.26,1243.39,1125.23,1122.64,1088.6,1102.37,1183.17,1254.41,1216.92,1276.3,1295.38,1377.38,1319.8,1254.18,1292.74,1353.32,1330.97,1363.3,1377.95,1342.01,1245.77,1302.99,1288.73,1432.93
59050,39.81673,-7.40379,331,1105.24,1157.5,1201.68,1168.02,1195.52,1185.65,1247.6,1204.28,1232.16,1141.5,1262.6,1230.99,1261.88,1352.47,1141.6,1193.19,1275.53,1145.38,1137.72,1088.6,1102.42,1183.17,1255.48,1216.43,1275.57,1295.19,1377.38,1319.8,1252.16,1292.68,1353.32,1330.08,1363.3,1377.95,1341.37,1246.02,1303.13,1286.86,1432.93
63052,40.79769,-7.07196,529,981.45,961.61,976.87,971.31,873.84,918.19,966.26,994.84,962.18,920.81,1007.76,1044.22,1033.67,1040.2,975.88,1133.11,1110.82,994.51,951.24,975.24,991.27,973.11,965.11,968.84,978.82,980.01,1043.07,1068.05,1026.26,998.58,1154.26,1102.02,1103.83,1075.57,1023.58,943.18,1074.95,1067.01,1181.75
55044,38.62276,-8.84895,21,1117.14,1195.57,1186.45,1195.95,1099.48,1145.69,1123.78,1139.28,1155.2,1128.13,1124.21,1160.3,1262.12,1210.85,1125.86,1243.54,1312.65,1172.16,1093.64,1096.42,1088.22,1171.12,1202.97,1246.24,1313.15,1279.34,1368.37,1258.98,1300.25,1267.99,1335.62,1268.58,1260.72,1241.14,1234.12,1196.42,1292.02,1288.08,1386.1
52044,37.96057,-8.66138,120,1192.67,1269.14,1255.25,1263.7,1190.6,1219.92,1220.8,1212.17,1204.55,1216.56,1203.5,1181.69,1277.5,1246.58,1182.65,1267.33,1337.87,1176.01,1117.25,1119.92,1110.89,1160.64,1089.34,1073.35,1124.22,1182.28,1281.84,1200.06,1187.93,1166.25,1232.2,1221.81,1264.68,1229.84,1214.15,1173.68,1272.43,1177.15,1228.52
51050,38.05557,-6.93784,306,1319.6,1399.02,1467.73,1359.14,1364.99,1287.97,1391.16,1357.95,1344.97,1309.79,1401.59,1381.95,1414.15,1446.01,1335.73,1458.41,1520.85,1290.23,1325.34,1341.21,1363.82,1356.75,1399.46,1372.49,1403.06,1370.82,1461.04,1290.4,1202.75,1203.3,1407.38,1338.97,1329.69,1353.62,1354.61,1294.57,1416.32,1326.36,1510.46
52048,38.17416,-7.55141,140,1353.22,1451.01,1540.42,1414.54,1384.87,1306.58,1416.14,1398.98,1356.85,1338.28,1398.43,1387.92,1430.38,1484.28,1316.61,1442.05,1560.72,1265.76,1239.67,1264.64,1279.13,1295.85,1357.14,1331,1377.51,1384.52,1470.6,1343.22,1302.65,1295.42,1451.58,1386.79,1399.28,1436.2,1394.79,1349.53,1456.64,1379.89,1561.02
57045,39.11112,-8.69555,26,1117.14,1195.57,1186.75,1196.6,1099.48,1143.12,1121.42,1139.28,1153.87,1128.13,1124.21,1160.32,1261.11,1051.5,1158.7,1243.19,1311.19,1172.16,1093.35,1096.42,1090.09,1132.83,1232.04,1237.63,1310.84,1303.53,1365.96,1238.92,1302.88,1286.07,1339.76,1290.71,1195.06,1195.89,1278.79,1106.45,1171.42,1271.43,1372.19
57046,39.16596,-8.41404,112,1115.49,1196.07,1186.2,1196.12,1100.96,1142.5,1129.7,1131.33,1157.24,1128.12,1134.42,1173.19,1260.4,1162.22,1169.8,1237.4,1312.99,1172.16,1093.6,1096.42,1089.53,1157.11,1229.37,1209.63,1289.81,1325.72,1369.83,1240.15,1301.46,1282.73,1346.44,1299.78,1337.61,1296.63,1293.9,1123.25,1263.61,1267.84,1368.07
39010,32.77118,-16.84368,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.19,1133.22,1186.03,1274.83,1354.73,1227.04,1248.14,138.11,0,0,0,0,0,0,0,0,0,0,0,0,0
69050,42.00807,-8.03799,686,839.67,878.4,859.82,842.42,756.47,818.26,876.4,857.65,920.29,850.51,985.66,1015.91,913.81,868.48,853.48,904.7,951.55,878.2,872.94,864.38,858.64,853.15,944.78,932.13,959.44,969.08,1046.5,972.75,867.28,846.64,958.51,953.97,975.2,933.9,950.74,898.09,1005.46,929.24,1052.44
66052,41.4562,-7.25737,304,993.91,975.62,993.4,991.64,902.41,942.1,988.55,979.88,972.36,912.74,1013.92,1043.47,1034.63,1053.31,952.66,1013.02,1069.2,968.07,920.73,965.74,967.44,971.64,996.94,986.11,1000.52,1006.38,1103.96,1089.11,1025.4,993.23,1085.84,1032.15,1049.11,1020.15,1043.16,994.44,1043.23,998.98,1090.29
64054,41.1174,-6.55138,733,1041.6,1033.74,1091.49,1094.53,1012.33,1019.52,1106.33,1056.12,1042.38,978.95,1102.58,1120.2,1091.01,1077.77,984.12,1073.39,1104.66,996.22,941.41,974.51,984.89,996.31,1033.46,1037.18,1044.33,1051.44,1139,1136.12,1146.63,1109.82,1267.13,1192.21,1191.01,1239.16,1044.08,1038.7,1122.58,1174.43,1334.13
65053,41.28749,-6.90333,377,1026.19,1011.56,1041.86,1035.83,951.85,981.86,1033.83,1028.81,1014.76,966.03,1064.31,1080.02,1065.79,1059.99,978.62,1073.92,1092.48,977.7,916.63,973.32,990.68,991.14,1021.77,1029.27,1041.89,1046.27,1133.27,1106.92,1029.61,1010.26,1141.74,1086.69,1095.35,1076.83,1036.71,1014.57,1087.69,1057.15,1167.93
65054,41.33732,-6.61127,713,1062.24,1053.38,1091.72,1084.87,993.96,1015.94,1079.45,1040.79,1037.48,969.57,1097.09,1124.17,1099.14,1071.64,977.9,1064.99,1091.74,954.33,871.7,956.32,962.16,978.96,1019.84,1015.18,1037.93,1033.46,1116.6,1117.57,1089.8,1066.61,1190.69,1121.65,1133.38,1144.82,1035.61,1020.62,1093.71,1098.59,1244.39
68055,42.04604,-6.49902,905,973.23,963.76,973.1,974.93,901.37,914.45,947.14,989.88,1013.42,942.16,1059.84,1099.11,1066.85,1061.42,958.48,1074.73,1102.35,956.94,913.51,943.25,942.97,972.91,1018.1,995.58,1036.77,1026.29,1124.06,1082.55,982.3,1012.15,1097.01,1022,1101.43,1033,1022.36,992.86,1034.46,972.74,1105.2
48046,37.18922,-7.87157,162,1323.19,1424.12,1405.13,1337.23,1305.52,1328.63,1374.91,1329.04,1316.63,1314.52,1314.02,1264.43,1300.63,1276.3,1240.56,1349.61,1333.34,1206.16,1177.92,1161.54,1168.4,1201.35,1246.2,1207.96,1334.09,1297.38,1337.37,1298.67,1319.79,1334.17,1342.3,1263.88,1310.85,1328.19,1233.99,1300.77,1352.11,1306.49,1385.81
50043,37.46551,-8.74132,60,1193.34,1269.64,1255.39,1263.06,1192.39,1220.09,1219.89,1212.35,1206.43,1217.64,1203.75,1181.64,1277.83,1186.82,1159.82,1236.93,1261.36,1155.62,1090.71,1074.2,1084.42,1126.64,1164.51,1149.52,1231.15,1239.01,1294.58,1241.18,1222.19,1210.16,1258.34,1221.79,1257.62,1217.67,1127.49,1175.15,1283.79,1179.32,1274.62
61046,40.04138,-8.67003,31,1045.9,1094.73,1128.7,1112.46,1044.04,1064.5,1092.64,1042.58,1067.76,1039.51,1135.57,1114.88,1155.05,964.33,1022.28,1049.59,1128.25,1034.68,991,980.11,994.14,1011.67,1030.44,985.69,1063.16,1014.62,1103.93,1065.38,1030.68,1012.43,1060.35,1079.6,1103.92,1056.45,1047.12,977.28,1054,1074.69,1153.28
62046,40.25648,-8.7264,43,1010.6,1044.95,1099.44,1070.31,1016.28,1029.06,1079.16,994.3,1025.74,995.24,1140.61,1092.25,1103.51,994.68,994.41,1046.5,1121.66,1001.88,989.09,980.11,993.07,994.24,1004.13,929.89,996.18,984.16,1073.72,1025.92,996.72,976.48,1016.56,1048.72,1062.12,1008.17,1008.55,949.8,1006.54,1014.84,1089.02
58050,39.59698,-7.34363,243,1099.3,1148.53,1181.9,1163.08,1219.72,1182.38,1244.38,1212.62,1229.48,1165.12,1274.96,1254.49,1284.22,1343.7,1161.26,1208.48,1323.68,1211.03,1147.63,1201.2,1233.97,1256.42,1310.29,1288.29,1326.44,1329.07,1399.05,1357.59,1286.01,1329.27,1422.43,1318.99,1338.37,1391.92,1325.81,1247.62,1359.95,1325.76,1468.97
58051,39.64791,-7.05926,238,1099.24,1148.25,1181.67,1163.37,1219.72,1182.3,1244.38,1212.62,1229.48,1165.12,1276.69,1254.49,1284.08,1337.82,1158.23,1206.22,1323.68,1239.89,1259.87,1221.51,1256.1,1245.39,1306.17,1300.09,1299.05,1322.47,1404.57,1341.27,1258.37,1307.39,1435.76,1299.84,1312.35,1377.1,1339.7,1269.3,1356.3,1320.03,1454.14
59052,39.91816,-6.83288,307,1095.79,1144.15,1172.93,1192.15,1261.74,1234.96,1285.85,1302.44,1296.25,1228.85,1337.69,1278.76,1317.74,1300.64,1156.81,1228.9,1339.21,1216.09,1222.21,1174.08,1192.75,1199.19,1276.97,1267.01,1261.46,1301.24,1396.22,1316.51,1261.86,1332.95,1482.75,1305.86,1304.53,1333.87,1343.51,1276.53,1370.76,1320.96,1471.95
60052,40.13821,-6.8918,382,1111.75,1134.31,1171.09,1136.92,1174.23,1171.91,1224.26,1204.47,1223.81,1120.74,1239.75,1203.5,1240.84,1293.11,1131.88,1199.17,1324.2,1161.02,1214.17,1174.08,1192.34,1199.26,1276.39,1267.01,1261.16,1301.24,1396.22,1307.81,1232.62,1274.27,1373.51,1291.23,1312.72,1318.59,1318.26,1265.51,1337.91,1270.96,1401.02
58046,39.38499,-8.47714,37,1035.7,1098.94,1117.66,1123.48,1046.56,1072.29,1091.44,1056.33,1086.85,1050.57,1124.11,1136.81,1193.8,1122.17,1107.63,1130.62,1214.5,1119.9,1088.18,1091.81,1123.78,1123.33,1232.16,1238.47,1313.26,1303.07,1365.8,1237.76,1302.46,1286.05,1339.76,1290.41,1195.82,1195.89,1278.33,1102.88,1172.57,1270.33,1372.29
62051,40.52706,-7.29974,700,1017.82,1009.99,1054.31,1064.64,979.43,987.38,1071.2,1053.7,1066.54,976.95,1072.2,1092.31,1099.7,1079.75,1017.1,1188.57,1230.4,1067.08,1032.64,997.1,1002.12,1025.15,1030.92,1031.12,1076.02,1081.35,1158.83,1119.68,1032.2,1032.11,1243.9,1177.7,1182.62,1146.36,1042.39,1018.75,1170.3,1166.71,1321.32
63053,40.84796,-6.78222,667,1028.28,1017.29,1067.4,1063.69,977.87,994.36,1074.61,1049.77,1031.7,972.89,1082.37,1104.87,1087.56,1067.95,985.34,1119.21,1116.3,1003.62,953.84,976.48,991.14,992.33,1023.87,1018.24,1040.74,1034.46,1118.88,1109.99,1025.62,1024.75,1242.92,1176.24,1179.79,1146.05,1038,1016.11,1164.01,1166.69,1321.32
54046,38.50813,-8.22821,179,1245.32,1326.6,1367.68,1299.06,1243.05,1224.47,1275.6,1268.61,1253.66,1213.02,1283.27,1278.81,1346.02,1368.27,1234.78,1343.9,1470.16,1236.78,1192.2,1205.86,1225.23,1223.63,1309.65,1275.28,1335.49,1378.56,1439.46,1327.67,1310.78,1289.59,1399.23,1352.96,1367.51,1372.27,1360.35,1294.56,1405.08,1361.54,1487.53
50047,37.68193,-7.71225,181,1318.95,1418.2,1428.27,1337.98,1300.09,1312.21,1381.35,1376.73,1312.61,1336.66,1379.32,1362.3,1431.44,1423.55,1327.15,1443.39,1560.72,1265.59,1199.8,1200.66,1218.82,1247.2,1317.46,1296.73,1364.24,1363.44,1419.46,1305.47,1271.95,1278.62,1406.75,1315.47,1346.33,1376.32,1338.22,1307.99,1439.72,1351.46,1494.44
37010,32.49821,-16.50389,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.19,1133.22,1186.03,1274.83,1354.73,1227.04,1248.14,138.11,0,0,0,0,0,0,0,0,0,0,0,0,0
70048,42.11315,-8.68497,66,928.31,924.72,897.57,892.04,849.21,903.96,946.69,875.99,973.75,938.61,1000.54,987.43,979.25,937.5,921.53,904.4,981.14,899.13,952.19,949.52,922.25,881.36,894.59,893.11,919.08,944.91,992.52,1001.11,947.93,841.73,853.62,1014.27,988.32,888.45,965.21,857.96,916.52,895.61,964.68
64048,40.80692,-8.29174,303,975.88,999.75,1053.01,1007.72,949.76,979.26,1020.97,954.89,1002.05,956.9,1096.27,1067.44,1047.82,1000.58,938.67,947.07,1034.37,966.82,1004.42,955.12,956.77,978.12,1049.55,975.93,1039.49,1002.39,1106.37,1076.82,1058.26,1008.13,1036.57,1070.75,1077.79,1021.37,1028.94,940.46,1017.83,998.12,1172.52
64049,40.86078,-8.00274,432,951.09,984.44,1015.5,990.31,945.9,977.76,1007.14,941.4,974.85,945.27,1081.64,1072.92,1042.06,986.82,935.26,987.71,1041.83,970.2,1005.06,989.94,986.33,1002,1139.84,1061.33,1143.74,1127.46,1266.89,1131.63,1037.65,978.16,1066.22,1013.47,1112.26,1047.45,1087.91,984.84,1196.15,1041.1,1183.55
65049,41.07965,-8.06737,332,954.42,982.44,1022.78,990.83,932.66,974.08,1005.78,938.9,977.44,945.67,1086.94,1063.82,1045.08,971.31,925.27,961.76,1030.19,963.25,953.26,897.81,912.25,925.08,1031.5,982.55,1044.22,1026.55,1112.01,1088.39,1010.59,962.05,1021.37,967.04,1078.1,1005.84,1053.76,954.82,1054.04,1015.47,1132.43
64052,41.0173,-7.13317,363,977.74,968.38,969.76,972.46,896.44,932.86,984.91,996.87,975.31,939.48,1004.1,1015.43,1018.93,1040.34,978.7,1085.26,1124.5,1023.71,1010.17,981.78,994.67,981.55,1001.75,992.89,1016.04,1023.18,1109.52,1101.47,1026.55,1001.05,1155.84,1103.22,1106.37,1082.29,1043.69,994.49,1085.67,1068.66,1182.25
65052,41.2368,-7.19497,330,961.62,948.46,954.57,951.25,870.14,914.13,958.53,942.38,950.9,910.03,988.84,1002.76,1011.85,1037.27,963.83,1048.01,1092.9,989.44,942.32,981.51,992.24,980.97,1001.13,993.58,1016.09,1022.89,1107.44,1103.88,1029.22,1008.79,1139.28,1082.78,1092.14,1072.52,1043.26,994.49,1075.76,1056.3,1167.08
66056,41.65463,-6.08444,760,1060.53,1049.07,1091.69,1097.46,1008.21,1019.28,1093.76,1069.49,1043.26,980.72,1110.17,1128.17,1101.37,1072.45,982.6,1069.42,1095.95,1005.85,952.58,968.37,969.8,988.95,1045.59,1061.52,1079.7,1077.26,1181.02,1120.05,1061.98,1057.87,1174.59,1112.11,1093.97,1080.49,1027.62,1047.6,1046.54,1017.97,1146.4
47045,37.02611,-7.99694,3,1271.56,1342.19,1320.8,1328.98,1283.3,1291.69,1313.74,1282.62,1256.23,1300.64,1283.7,1201.21,1295.01,1306.03,1247.64,1347.22,1331.99,1201.94,1147.09,1143.22,1128.81,1221.1,1253.36,1224.15,1338.49,1370.1,1358.32,1319.03,1385.06,1387.03,1418.16,1413.58,1448.2,1504.35,1428.65,1421.58,1405.8,1386.24,1453.42
48043,37.11127,-8.72465,2,1271.31,1342.19,1321.18,1328.51,1283.3,1291.69,1313.66,1282.5,1255.94,1302.98,1282.89,1201.08,1293.37,1044.76,1104.9,1126.24,1140.72,1093.97,1031.22,982.04,1037.31,1053.85,1167.8,1148.91,1231.56,1286.78,1307.18,1282.88,1256.25,1250.05,1281.74,1221.61,1248.17,1193.95,1029.89,1129.99,1237.81,1154.54,1292.75
48045,37.15727,-8.13669,45,1271.31,1342.19,1321.18,1328.74,1283.3,1291.69,1313.66,1282.6,1255.94,1303.89,1282.8,1200.9,1294.28,1306.03,1248.53,1349.38,1331.99,1201.94,1147.09,1143.22,1128.52,1221.14,1254.29,1226.52,1339.12,1370.1,1358.32,1295.4,1307.44,1310.08,1343.48,1276.72,1328.78,1319.56,1239.42,1299.41,1373.99,1286.14,1383.04
49048,37.51334,-7.37886,118,1332.1,1436.46,1424.88,1346.55,1313.1,1340.21,1397.97,1394.34,1340.8,1339.68,1378.01,1324.93,1392.66,1419.92,1311.85,1429.49,1475.32,1271.51,1270.73,1276.89,1282.83,1286.04,1269.09,1249.84,1312.85,1348.57,1412.84,1318.6,1293.12,1288.53,1330.47,1257.73,1300.56,1338.58,1286.55,1272.83,1420.44,1362,1449.57
57044,39.05547,-8.97665,28,1117.14,1195.57,1186.75,1196.6,1099.48,1143.12,1121.42,1139.28,1153.87,1128.13,1124.21,1160.32,1261.11,1051.4,1158.59,1243.11,1311.19,1172.16,1093.35,1096.42,1090,1131.3,1232.15,1237.72,1309.37,1303.53,1366,1237.77,1302.88,1286.02,1339.21,1290.41,1192.6,1193.63,1279.03,1106.24,1171.42,1271.29,1373.35
58044,39.27408,-9.04147,87,1036.19,1099.38,1118.03,1123.18,1046.67,1071.09,1090.6,1056.33,1087.23,1050.57,1124.14,1136.76,1193.86,1051.4,1105.54,1132.53,1214.72,1161.5,1093.35,1096.42,1090.47,1110.22,1181.81,1156.95,1231.82,1238.6,1292.47,1169.63,1214.98,1211.21,1260.97,1283.63,1229.1,1222.54,1292.26,1090.99,1169.39,1269.55,1364.26
63047,40.53369,-8.51446,44,1009.94,1044.21,1101.18,1070.64,1016.28,1028.87,1079.16,994.3,1025.74,995.24,1140.33,1092.25,1103.51,1001.07,940.53,950.17,1035.07,979.84,963.15,946.08,949.77,965.04,1011.87,950.35,1011.62,1008.81,1104.03,1059.39,1036.07,997.25,1028.6,1065.33,1078.85,1025.75,1033.83,955.19,1019.96,1021.69,1084.68
60046,39.82271,-8.60513,162,975.97,1024.72,1072.43,1063.19,1006.96,1019.28,1075.19,994.82,1024.38,989.06,1123.11,1111.33,1137.87,1097.34,1077.99,1048.28,1132.63,1105.97,1091.33,1016.33,1032.52,1076.08,1168.85,1127.28,1207.64,1242.55,1301.95,1211.69,1199.81,1191.19,1274.08,1290.25,1229.54,1232.32,1302.79,1141.52,1196.24,1269.51,1403.97
60048,39.9312,-8.03565,392,1075.53,1126.32,1179.88,1145.45,1085.59,1082,1152.67,1094.97,1126.58,1072.33,1217.71,1179.77,1200.46,1317.31,1132.11,1179.13,1275.29,1111.67,1071.84,1088.6,1101.84,1183.17,1254.1,1216.68,1274.43,1295.24,1377.38,1319.8,1252.31,1292.7,1353.32,1329.73,1363.3,1377.95,1341.66,1245.77,1302.99,1287.66,1432.93
60049,39.9842,-7.75029,393,1131.28,1162.47,1208.85,1163.29,1107.56,1103.18,1163.85,1141.23,1148.76,1083.22,1228.96,1187.38,1226.53,1337.96,1136.33,1181.89,1275.29,1120.53,1134.44,1088.6,1102.01,1183.17,1254.87,1216.68,1275.56,1295.19,1377.38,1319.8,1252.16,1292.7,1353.32,1330.08,1363.3,1377.95,1341.66,1246.17,1302.99,1285.73,1432.93
61045,39.97015,-8.86985,30,1045.9,1094.73,1128.7,1112.46,1044.04,1064.5,1092.64,1042.58,1067.76,1039.51,1135.57,1114.88,1155.05,1026.53,1028.79,1049.95,1131.73,1034.68,991.97,980.54,997.34,1019,1032.08,991.52,1069.42,1037.82,1115.78,1004.7,975.76,979.43,1005.25,1051.7,1084.4,1038.98,1043.81,1002.76,1044.11,1069.17,1128.12
61049,40.20352,-7.81251,496,1081.77,1092.94,1140.3,1107.23,1043.71,1049.41,1108.49,1085.91,1100.46,1044.99,1182.35,1147.44,1184.54,1313.51,1086.69,1129.3,1192.31,1109.91,1026.72,1088.02,1100.12,1176.76,1252.76,1215.49,1271.25,1295.33,1377.38,1319.8,1252.31,1292.7,1353.32,1330.08,1363.3,1377.95,1341.58,1246.17,1303.09,1284.72,1432.93
56044,38.84427,-8.89962,1,1117.14,1195.57,1186.55,1196.87,1099.48,1145.64,1121.82,1139.28,1155.18,1128.13,1124.21,1160.44,1261.54,1210.87,1126,1243.62,1312.65,1172.16,1093.64,1096.42,1088.15,1158.73,1204.4,1246.86,1313.26,1279.34,1368.37,1258.89,1300.25,1267.88,1335.43,1268.58,1260.92,1244.04,1235.05,1196.42,1291.61,1288.08,1386.92
56045,38.89218,-8.63218,34,1117.14,1195.57,1186.34,1196.53,1099.13,1146.57,1123.55,1139.28,1154.47,1128.13,1124.21,1160.3,1261.21,1171.36,1164.21,1244.95,1312.65,1172.16,1093.64,1096.42,1089.42,1153.55,1233.53,1237.62,1309.56,1303.53,1366.72,1239.49,1302.88,1286.11,1341.84,1291.13,1317.17,1284.78,1273.02,1146.16,1255.46,1271.29,1373.11
51045,37.79562,-8.32393,130,1247.17,1330.02,1349.45,1312.95,1256.28,1248.15,1286.45,1273.85,1254.82,1257.62,1267.86,1250.16,1328.41,1333.69,1230.72,1346.7,1400.44,1216.79,1155.32,1148.22,1161.58,1198.11,1221.92,1188.92,1246.59,1296.89,1390.49,1282.69,1247.29,1240.26,1378.92,1329.63,1354.87,1375.13,1350.61,1306.36,1387.59,1295.1,1467.64
54045,38.45392,-8.50718,78,1235.12,1323.32,1363.72,1305.61,1242.47,1224.82,1266.42,1269.18,1255.55,1233.19,1261.31,1274.05,1346.62,1199.38,1246.88,1340.53,1435.77,1205.83,1092.04,1096.42,1089.44,1165.95,1248.44,1235.27,1285.12,1273.24,1341.71,1223.1,1266.77,1253.91,1309.43,1308.41,1319.77,1291.72,1275.87,1151.9,1290.28,1275.31,1346.75
52049,38.22554,-7.27299,170,1276.89,1353.72,1399.95,1326.99,1345.39,1253.89,1345.88,1338.14,1308.19,1302.76,1376.37,1365.67,1403.95,1426.57,1325.64,1440.14,1556.39,1285.39,1294.1,1304.86,1340.94,1325.55,1363.36,1343.5,1378.64,1363.16,1440.56,1340.24,1290.16,1301.26,1458.53,1367.73,1391.76,1435.16,1394.28,1331.16,1428.94,1370.71,1544.78
52050,38.27611,-6.99421,248,1267.99,1349.27,1402.42,1319.17,1338.93,1244.13,1335.05,1332.19,1305.01,1300.16,1375.89,1365.46,1401.39,1414.31,1314.65,1422.52,1543.74,1274.9,1293.41,1318.82,1373.76,1323.58,1363.44,1343.83,1377.25,1388.25,1471.38,1336.78,1279.56,1288.76,1433.12,1343.99,1364.28,1402.23,1360.36,1313.76,1411.68,1340.69,1501.36
55050,38.93705,-7.16648,277,1207.87,1265.28,1292.78,1247.21,1274.77,1221.25,1289.14,1292.96,1272.02,1233.69,1341.07,1324.34,1366.53,1367.41,1256.12,1353.78,1520.21,1283.55,1298.94,1316.87,1371.06,1333.9,1358.5,1345.77,1337.73,1370.38,1448.84,1378.46,1322.6,1314.44,1398.42,1317.61,1339.48,1374.15,1336.69,1290.63,1369.5,1316.3,1440.9
56048,39.05361,-7.78903,218,1271.63,1341.27,1387.14,1309.69,1306.9,1236.43,1317.35,1311.13,1284.23,1255.71,1354.26,1313.34,1374.76,1420.37,1231.2,1287.38,1403.9,1217.01,1194.35,1166.6,1189.59,1242.68,1325.57,1294.06,1343.09,1360.94,1437.97,1343.57,1328.79,1320.76,1398.26,1361.29,1379.67,1409.86,1363.85,1305.04,1403.72,1359.39,1504.28
56049,39.10578,-7.50719,297,1218.59,1273.57,1317.06,1263.45,1258.19,1201.73,1281.81,1262.89,1256.72,1212.39,1351.32,1316.01,1361.98,1378.26,1252.84,1325.3,1475.5,1234.99,1202.57,1202.35,1235.39,1255.04,1330.6,1311.56,1346.15,1366.2,1437.39,1370.63,1329.28,1322.79,1421.24,1352.95,1381.1,1403.56,1346.28,1279.16,1373.33,1338.97,1465.57
57050,39.37711,-7.28402,409,1209.19,1263.83,1323.89,1257.16,1244.99,1216.23,1292.14,1279.08,1279.59,1210.64,1361.21,1312.75,1361.55,1365.42,1196.86,1282.96,1355.45,1219.75,1257.48,1177.48,1204.12,1208.18,1293.11,1279.64,1279.73,1305.63,1416.22,1338.53,1241.26,1244.69,1313.36,1261.93,1297.69,1352.73,1266.66,1254.48,1304.19,1280.58,1432.44
53049,38.44577,-7.33073,184,1273.76,1352.35,1397.65,1320.83,1339.03,1250.19,1338.2,1334.89,1295.91,1298.04,1373.37,1358.28,1395.98,1434.28,1313.45,1438.05,1555.75,1278.49,1291.46,1318.16,1370.46,1321.32,1350.14,1332.57,1373.51,1357.94,1423.58,1335.23,1304.26,1302.5,1434.67,1347.71,1376.81,1424.37,1378.68,1314.75,1421.41,1386.69,1517.06
54048,38.61411,-7.66912,235,1268.01,1341.78,1385.07,1303.67,1302.54,1236.92,1319,1307.78,1275.31,1248.73,1354.73,1323.38,1368.38,1417.52,1305.57,1439.53,1555.75,1264.55,1193.97,1219.48,1230.97,1276.09,1386.01,1361.08,1389.29,1439.28,1512.52,1418.74,1383.29,1357.25,1436.89,1393.28,1399.15,1419.55,1380.93,1333.29,1445.35,1373.91,1505.85
54049,38.66589,-7.38901,236,1262.23,1335.62,1381.4,1309.8,1310.77,1239.57,1322.91,1312.06,1284.31,1256.2,1359.16,1340.51,1380.11,1411.31,1280.76,1359.84,1527.44,1274.8,1292.57,1317.29,1368.44,1319.11,1373.99,1360.91,1380.42,1402.32,1467.53,1398.48,1366.39,1337.59,1456.46,1364.92,1388.32,1416.69,1362.24,1309.18,1411.56,1362.87,1481.59
